,date,username,content
189,2022-05-06 14:56:55+00:00,grimmybearie,"I'm trying my best not to spend money too much but then i saw DOMPET CINNAMOROLL ANYINKKK😭😭 LUCU BGT GATAHANN, GATEL BGT PENGEN CEKOT"
190,2022-05-06 14:56:42+00:00,Fadilakr,"@ohmybeautybank Aku tim garnier karena nivea kurang cocok, kalau pake garnier pipiku jd agak gatel 🥲 udah habis banyakk botolll yg garnier"
191,2022-05-06 14:56:21+00:00,GarisLurus0220,"@Ra_02Apr @TensaiVlad Sama sy sering gatel baca cuitan mereka,  dilayani cuitannya remeh,  scrol aja langsung...🤣"
192,2022-05-06 14:56:15+00:00,ipeheheheh,"tau ga? aku ngeunfoll semua akun perhomoan di ig huaaa seharian ini gada nonton konten humu kek gatel bgt loh anjr pengen search akun yg biasa seliweran di tl 😭 keren bgt aku bisa tahan dengan ngebucin bujang bujang ensitih seharian🥴💚

tapi agak lemes ya gada asupan"
193,2022-05-06 14:55:52+00:00,hobishixne,pgn edit pl cmn ntar aj w lg nabung trims tp agak gatel mau ganti
194,2022-05-06 14:55:43+00:00,tamtaam__,"Itu org msh aja ngechatin, gatel."
195,2022-05-06 14:54:48+00:00,pasticheskies,@ClassicalOpera gatel bgt mau julid tp tidakkkk
196,2022-05-06 14:54:32+00:00,etangleherb,"@literarybase aku kalo punya uang gatel bgt mau co buku aplg wl tahun lalu, omggg i can'ttt trss uangku habiss dan berujung menyesal tp bahagiahahahah"
197,2022-05-06 14:54:29+00:00,PAKJISU00,"@SFT93MT kan bukan sisi monyelah, mana ada si kuda, gamasuk akal! keliatan lah kalo dibelakang ada ekor, mank pantat gak gatel apa"
198,2022-05-06 14:53:50+00:00,junghosecok,"ㅤ

Hidung gatel tanda apa ya? Mau dpt duit kah? 

ㅤ"
199,2022-05-06 14:53:36+00:00,yuansayvki,"Aahh fuck, memeknya gatel."
200,2022-05-06 14:53:08+00:00,spectradagger,"@ngalamfess Ga tak kasih apa apa sih. Jadinya kebiasaan, terus ga gatel lagi"
201,2022-05-06 14:52:59+00:00,AnJongchevevaat,@nomvcop Wah langsung gatel mo keluarin semua bukti🙄🧐
202,2022-05-06 14:52:53+00:00,bpjeje,@cruewIs hahaha leot buciinnn😂😂 tapi sebenernya dah gatel mau pake leot gelap
203,2022-05-06 14:52:15+00:00,plenilunez,km lama bgt ih yang aku kan gatel pgn ngegacha 😔 https://t.co/mNHVi0KDL9
204,2022-05-06 14:51:53+00:00,hierophaint,"Gatel, penyakit jelek kumat (biduran) https://t.co/0yb03SCK7F"
205,2022-05-06 14:51:46+00:00,cutzxs,@teuverse_id hyunsuk gatel mau ngomong
206,2022-05-06 14:51:42+00:00,fidanabila,"Paylater masuk trending, jadi gatel bahasnya. Iya lack of self-control emang jadi issue disini, tapi root causenya tuh karena dari awal konsep MBBM ga diajarin dengan baik sedari kita kecil. Ada gap knowledge yg gede disitu yg mana jadi ga teraplikasikan dgn baik konsepnya."
207,2022-05-06 14:51:05+00:00,renjcunct,@andyparkr Maaf tangan aku gatel 🥺
208,2022-05-06 14:50:34+00:00,soreceraah,"Tapi gabisa, udah nyoba 4 tahun terakhir tapi gatel tetap pengen stalking. Spill cara biar ilfil dong https://t.co/40QR8iL4AT"
209,2022-05-06 14:50:20+00:00,birthdayboy____,"@jjaejaepeach Lhah lo ngp malah cht bella deh gam, katanya mau tlpn
Tapi kalo lo cht ke bella buat ngewarning biar dia kaga gatel gpp sih gue dukung lo"
210,2022-05-06 14:50:15+00:00,dewigatell,Janda kalau gak gatel gak hebat https://t.co/W0uevkclFG
211,2022-05-06 14:50:09+00:00,irayuliap,"@ngalamfess jgn pake cd yg ketat, trs pake aloevera gel atau apapun itu yg menenangkan kulit.
next kalo emg mau diberisihin mending di trim atau wax atau laser sekalian yg sampe akar. kl cuman dicukur pasti 2-3 hari jg udah gatel mau numbuh lg."
212,2022-05-06 14:50:05+00:00,fiyaaaniii,"@aeribase Ga pernah nder, keknya gua krang gatel ke baekhyun 😭"
213,2022-05-06 14:50:03+00:00,alinaws_,@lalaIustyou @ngalamfess Iya benerrr kalo dibabat sampe habis nanti tumbuhe pasti nyocok2 nggarai gatel😭
214,2022-05-06 14:49:21+00:00,BEINGLANBYWEI,"@Huaxjieng @slutyllz @Alpharain99 @mozzarellabasi @Rynnarinarina @sanctuaryaas 😂😂😂😂

Yaudah, awas hati-hati nanti gatel-gatel dan obatnya cuma wei ying. 🤣🤣"
215,2022-05-06 14:49:19+00:00,wangyibrot,"Beda-beda sih, gua tipe yang gatel kalo gak express amarah, rasa, atau concerns, gaenak lo diemin perasaan kadang. Makanya jadi orang tuh mending jujur. https://t.co/G2Y5JKJJiI"
216,2022-05-06 14:48:55+00:00,Lupilupi144,Captain gatel ya Capt 🙂🙏 https://t.co/RBQ2YjHVTg
217,2022-05-06 14:48:53+00:00,raraazuraa,@kakikukekonay bbrp replynya ada yg bikin gatel tp ku menahan diri untuk tidak membalas atau merespon krn sudah menjauhkan diri dr kipop 🙏🙏
218,2022-05-06 14:48:29+00:00,kalyakalls,"Gak jodoh pake cushion lokal, langsung gatel+beruntusan 🙃 entah ini udah produk ke brp."
219,2022-05-06 14:48:19+00:00,chwesanniee,@absltjcxsn_ GATEL BAT NI TANGAN PEN GENTI AVAA PLSS 😭😭
220,2022-05-06 14:47:55+00:00,vpsaetaedybear,"@armyfess_ Gini amat mau ngejatuhin b4ngt4n. Itu meki kalo gatel yg di garuk pake apa kek. Gausah caper, gausah ngegatel ke b4n9tan, atau sini gue yg garuk pake gergaji noh. Kesal gue, setan gak ada habis²nya, pengen banget mekinya diapa²in😤"
221,2022-05-06 14:47:49+00:00,xxhobilabirint,@ohmybeautybank ppp bisa buat wajah jg nggak yaa?? tadi aku pkee karena ada bruntusan kecil di mukaaa hwhwhw aku gatel pengen nyolekin ppp ke mukaa
222,2022-05-06 14:47:15+00:00,lalaIustyou,"@ngalamfess Karena sebenernya bulu² itu melindungi dari kuman, pas mbok ilangi sih jadine iritasi dan gampang gatel, solusine kamu perlu lebih bersih aja kalo cawik

Mending sisain dikit aja jan dibabat semua 😭 soalnya itu juga penting tp terserah kamu sih nder"
223,2022-05-06 14:46:47+00:00,oizyslair,@xcoffeegurl yahhh kecepetan -.- 4hariannn baru keramas pake condi aja dulu kalo berasa udah gatel kotor baru pake shampoo terus sama condinya yang ada keratinnya punya pentine atau treseme
224,2022-05-06 14:46:43+00:00,riineffable,"Kalo mata aku udah ikutan gatel, ini berarti emang udah puncak bgt kumatnya tolong mau minum obat tapi besok ada acara nanti aku ngantuk hiks sedih harus gimana :(("
225,2022-05-06 14:46:25+00:00,ipakha_,"@idextratime Koyo militao ae , setiap pegang bola menegangkan rek rek ... gatel"
226,2022-05-06 14:46:01+00:00,hindrikatasha,@prmw_ Gatau kak… waktu itu berasanya pas aku abis visit kuburan buat nyekar.. terus malemnya tuh gatel normal. Aku kira efek keringetan karena jarang keringetan. Aku diemin seminggu makin parah baru cek ke dokter.. dan dibilang digigit hewan gitu entah apa 🤔
227,2022-05-06 14:45:41+00:00,nandaaaanyatiga,Tenggorokan klen kyk ngrasa gatel gt ga sih😫
228,2022-05-06 14:45:22+00:00,retroagarde,@breakfastklab @chartreusze gatel gw liat header lo berdua literal HITAM.
229,2022-05-06 14:45:17+00:00,heechrist_,@jjongOone tangan gua gatel loh mett
230,2022-05-06 14:44:47+00:00,dewiwachyuni_22,Duh gimanaaa.. asli gatel banget ini tangan wkwkwk
231,2022-05-06 14:43:59+00:00,God_Iluvatar,"@theoryofvision @idnft_ @NFTindonesia_ Belum sempet ini mas, udah gatel kepengen cooking ini 😭"
232,2022-05-06 14:43:36+00:00,racheliashafara,tenggorokan aku gatel banget kaya kamu jiakh
233,2022-05-06 14:43:23+00:00,azmistuff,@atantuyy gas yukk @mayylagiapa dah gatel juga
234,2022-05-06 14:43:14+00:00,lipouvka,eh mngapa di pahaku ada ruam??? ruamnya kotak terus ga gatel 🤔🤔
235,2022-05-06 14:43:14+00:00,mintchoco_anti,@almondcoffee60 @mumu_epiphany Kuping gatel karena belum dibersihin kali
236,2022-05-06 14:42:42+00:00,donjour_,@favoslutgurl selamat menikmati gatel gatel gimana gitu
237,2022-05-06 14:41:46+00:00,nadilaayyy_,"ojo gatel"" to ah, gilani"
238,2022-05-06 14:41:39+00:00,jungjayd,"plss ini gue dah gatel pgn unboxing mark kecebur gue😭😭😭 senin kpn sih, w maw unboxing demi dah😭😭😭"
239,2022-05-06 14:41:28+00:00,KimqJiwoo,@3raxcha0 gatel? apa perih?
240,2022-05-06 14:41:23+00:00,rojutae_sha,"Klo up malem ini,Papah udah pesen jangan kemaleman tidur😶hiks serba salah,tapi jariku gatel ngetik draft hufft😶🤝"
241,2022-05-06 14:40:50+00:00,maychocomint2,"Buat kali ini gue ga akan gatel caper biar di notice kaya orang gila. Soalnya dia pasti mau jb in op yg pada dateng ke project nya bbhknight tadi. Desserve, dia harus tau dan harus liat. Kalo besok besok beda cerita 😁"
242,2022-05-06 14:40:45+00:00,itsmelatea,"@gybits Betuoooll, dah tau punya pacar tp msh jga gatel.."
243,2022-05-06 14:39:31+00:00,RioAriYunanda,tenggorokan gatel.. Es terooooooooooo00000ssss
244,2022-05-06 14:39:17+00:00,sailouve,"@camaradeurie aku ada obatnya isa, kalo udah gatel langsung minor obat terus bobo besoknya udah engga gatel kok 🤩"
245,2022-05-06 14:39:14+00:00,jennrubyyjnn,weh ni knp se badan gatel semua deh😭😭😭
246,2022-05-06 14:38:46+00:00,itsppeacyvn,Idung gatel
247,2022-05-06 14:38:16+00:00,chiipsahoyy,gua gatel bgt pengen nyopotin eyelash nya semua jir
248,2022-05-06 14:37:25+00:00,bicisskyle,"@gasukaribett gua marah gatau knp sm dia kek kasian jg sm lo yg suka cerita ke gua jg dulu soal dia, pas tau dia gtu kek gua aja tuh gatel bgt pgn cepuin lo tpi abis cepuin gaenak sm lo kek yaampun pas itu lo lagi mo buka hati sm dia, bgst sih"
249,2022-05-06 14:37:23+00:00,4jisungies,@amengsbt GATEL CSKKWMSJS DI CAPLOK NYAMUK
250,2022-05-06 14:37:18+00:00,Hanun_Adhanin,Paling gak seneng kalau udah tenggorokan gatel gini
251,2022-05-06 14:36:25+00:00,fckryanc,Malam malam bool gua gatel pengen di entot sama kontol gede https://t.co/2ndeigX1Qf
252,2022-05-06 14:36:12+00:00,tinkerkia,gatel
253,2022-05-06 14:35:34+00:00,inkyngss,@EXPLICITAREA Garuk nder kalau gatel
254,2022-05-06 14:35:24+00:00,Alphachipmunks,"Kadang gini ya suka heran gitu ama cowo yg udah punya pacar,tapi masi ngedeketin cwe lain. Gatel banget si masnya astagaaa mana sobat cakep lu"
255,2022-05-06 14:35:16+00:00,tomyumanget,"@ohmybeautybank Baguusss bgt, berasa enteng di muka, ga bikin gatel atau berminyak jg. Ini bedak pertama aku yg cocok dan aku pake sampe mau abis. Biasanya tiap abis makeup an rasanya muka gatel, ini enggak. Ga cepet pudar jg klo dipake wudhu https://t.co/F5fLZP2hks"
256,2022-05-06 14:35:15+00:00,chateukun,si karin mekinya gatel kali ya gabisa jomblo bgt anaknya
257,2022-05-06 14:34:57+00:00,Stammipiuvicino,@tanyakanrl LO KEK GINI AJA MASIH NANYA WAJAR ATAU ENGGA? OTAK LO DIPAKE. LO JUGA JAN GATEL
258,2022-05-06 14:34:47+00:00,trevormiamigo,@favoslutgurl Gatel ga
259,2022-05-06 14:34:27+00:00,rivailleonhart,"@bbakasta ngga linu jga, cmn kulit kepala tuh rsanya gatel gitu jd gue garuk2 tadi"
260,2022-05-06 14:34:17+00:00,vousmevoyrez,"@KlNGJUNKYU Iya, gatel"" juga pengen nonjok sekalian :)"
261,2022-05-06 14:34:11+00:00,Bininyadaniiik,Gatel banget sama karakter au 😭😭😭 https://t.co/HM9baA0R8H
262,2022-05-06 14:33:17+00:00,Geischade,mff aku gatel untuk tidak rt https://t.co/N0BBDAp3p0
263,2022-05-06 14:32:59+00:00,sailouve,"@camaradeurie iyaa isa aku alergi dingin, biasanya kalo ujan gitu suka muncul bercak merah gatel apalagi kalo malam gini.."
264,2022-05-06 14:32:56+00:00,eri_huka,"@bayu_joo Serumah sakit batuk semua, tenggorokan pada gatel"
265,2022-05-06 14:32:51+00:00,lettachantik,@GME_Gun @Belok_dong @Lissong_aja @TrisiyoWong @damput76 @TomCruzz555 @Mansek_Mangat @AgoesAguss @Cah_Ayu_ @akun_ke9 @akun_oleng Cweknya lagi gatel minta tolong di garukin om... 🙄🙄
266,2022-05-06 14:32:13+00:00,EXPLICITAREA,"/ex Memekku gatel tiba-tiba, ada yg mau elusin terus gak sampe aku becek banget? 🥺"
267,2022-05-06 14:31:58+00:00,donjour_,@favoslutgurl apa ga gatel nanti pas dah tumbuh dikit
268,2022-05-06 14:31:57+00:00,slaverexs,"tl gue kok isinya tweet dari mutual yang itu itu aja ya, mana nih yang lain gue pengen jbjb anying tangan gue gatel"
269,2022-05-06 14:31:39+00:00,rendiormour,"@convomf 1. gasuka petir
2. kalo terlalu berkeringat bdan gatel"""
270,2022-05-06 14:31:18+00:00,cigarettexqq,kaya nya gue otw pilek deh gatel bgt idung nya
271,2022-05-06 14:31:12+00:00,baelighty,"@jjaehyunxc @kjungwoc efek samping pelukan sama uwu = gatel gatel, bentol bentol"
272,2022-05-06 14:30:56+00:00,veldevly,@nkmoyuta Gatel ye nik tangan luuuu
273,2022-05-06 14:30:46+00:00,ciizecakes,aduh gatel bgt guaa liat poto jh ganteng dikit mau ganti ava
274,2022-05-06 14:30:43+00:00,hindrikatasha,@prmw_ Ini tuh kaya gatel-gatel gitu apa gimana kak? Gejalanya kaya gimana? 🥺
275,2022-05-06 14:30:39+00:00,Sthead_fuck,@favoslutgurl Apa gak gatel
276,2022-05-06 14:30:21+00:00,zidnyzidan,@detdetuu Kadang gw gatel pengen minta abangnya sepiring full aja gitu harga nambah biar ga cape tambah porsi
277,2022-05-06 14:30:12+00:00,ethynee,idung gatel tp gbs bersin pls mau marah
278,2022-05-06 14:30:02+00:00,gaftheread,Ada yg pernah dagu nya gatel gegara pake masker gk?
279,2022-05-06 14:29:58+00:00,ffaldydlaff,@Iqbal_fadillah3 @shanshanwawa kalo emng ga kudu2 bgt nonton awal2 bgt.. beli tiket senin ajaa.. asal jgn gatel liat2in spoiler dr rangorang
280,2022-05-06 14:29:08+00:00,aafdil_,"@18fesss Aku, udah hampir 6 bulan ganti ke pembalut kain yg merk yuspin. Awal² risih dan males nyucinya. Kalo darah lagi keluar banyak ganti tiap 3 jam sekali biar gak penuh banget. Nyaman bgt dipake karna kalo pake pembalut biasa gatel bgt aku. Irit juga dan gak banyak sampah"
281,2022-05-06 14:29:04+00:00,ssaraleyo,knp y mata ku gatel bgtt
282,2022-05-06 14:28:48+00:00,cloudyaes,"@seblakwetiau Sheryl ke sini lo, gua mau ikat lo pada pohon biar digigit sama semut. Gatel banget jadi cewek, mau ngerusak hubungan orang. Gue injek pala lo dulu."
283,2022-05-06 14:28:45+00:00,bacotnyadoang,"@kostanalter Dijamin kamu yg minta dientot after foreplay. Bilang doang cuma foreplay, pas abis foreplay memeknya udah becek gatel minta dimasukin kontol"
284,2022-05-06 14:27:33+00:00,its__adityyya,"@genit_meong @AlexaMckenziee_ Duh abis senasib, jd jari ku gatel gtuu mau curhat 🤣🤣"
285,2022-05-06 14:27:11+00:00,retroagarde,gatel dikit tp mau cpdp aja udah sukur dah...... @breakfastklab @chartreusze https://t.co/AUXzVirljU
286,2022-05-06 14:26:57+00:00,Naswaa21,Gatel bangeet🤤🤤🤤
287,2022-05-06 14:26:34+00:00,flawlesyy,"@tanyakanrl Lakinya gatel, lo nya ngasih jalan. Cocok dh"
288,2022-05-06 14:26:27+00:00,nfpxxx,"@rentworldz paling enteng esse ada yg honey sm berrypop, gak kerasa gatel juga di tenggorokan, ditarik buang dlu baru pelan masukkin tenggorokan sekuat kamunya, keluarin, ulang lagi smp masuk paru"
289,2022-05-06 14:26:05+00:00,jeh19237567,"@tanyakanrl kalo Lo tukang ngelawak mah, jgn sendirian. mulut gatel soalnya"
290,2022-05-06 14:25:54+00:00,alisalisasil,@jjaejaepeach ini anak anjing gatel
291,2022-05-06 14:25:51+00:00,itzndaaa,ini tenggorokan gue jadi gatel apa gara gara tadi popcorn ga gue bagi bagi ya
292,2022-05-06 14:25:44+00:00,mukuwl,@aruyeager gatel bgt pgn mukul
293,2022-05-06 14:25:40+00:00,EPHMERAIS,"ㅤ 

Siapa yang bisa gue ganggu, gue butuh pengalihan supaya gak gatel ngerecokin pc Bang Ethan.

ㅤ"
294,2022-05-06 14:25:30+00:00,mrsyoonggi,"nahh ini nih akar masalahnya nihh
cewe gatel https://t.co/SHKczSnZIa https://t.co/ZJUiOyU2Vx"
295,2022-05-06 14:25:28+00:00,maylokitty,Bnyk nyamukkk gatel
296,2022-05-06 14:25:04+00:00,B3SEA,gw abis ngedit vid ... gatel bgt pgn gw post tp masih mikir
297,2022-05-06 14:24:52+00:00,Otto_sniper,"@rubenanguiano @InsNacOtrosDato Pero el corruptisimo mitomano de palacio nacional tiene otros datos... y lo más importante; según el y su doctor muerte gatel, se murieron los que se tenían que morir y no se murieron los que no se iban a morir. Lo que los exime de cualquier responsabilidad. Como con la economía"
298,2022-05-06 14:24:47+00:00,mawar_be,@alter18base Apa gak gatel itu jembut?
299,2022-05-06 14:24:17+00:00,bintangadm,@frll_oxyz Suka tapi gak terlalu. Kalau lagi pengen aja soalnya dia suka bikin tenggorokan gatel
